,HINCP,AGEP,vet,period,HICOV,SEX,pregion,racepct,marital,school,emppct,poverty,dispct,haskid,hhtype,cowr
9895,43000.0,25,2,3.0,1,1,4,1,1,1,1.0,0,2,1,1,1.0
9896,131500.0,59,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,1.0
9897,50000.0,81,1,4.0,1,1,1,1,1,2,3.0,0,2,1,1,1.0
9898,51800.0,72,2,3.0,1,2,3,1,1,2,3.0,0,1,1,1,1.0
9899,50000.0,86,2,3.0,1,1,5,8,3,2,3.0,0,1,1,2,1.0
9900,93000.0,58,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
9901,46800.0,65,1,3.0,1,1,3,1,2,2,3.0,0,2,1,3,1.0
9902,60000.0,41,2,3.0,1,1,2,1,4,2,1.0,0,2,1,3,1.0
9903,17600.0,20,2,3.0,1,1,3,2,4,2,2.0,1,2,1,2,1.0
9904,255000.0,61,2,3.0,1,2,1,1,1,2,3.0,0,2,1,3,1.0
9905,240000.0,36,2,3.0,1,2,3,8,1,2,1.0,0,2,2,1,1.0
9906,42000.0,53,2,3.0,1,2,3,1,2,2,1.0,0,2,1,3,3.0
9907,70000.0,34,2,3.0,1,2,1,4,1,2,1.0,0,2,2,1,1.0
9908,75000.0,21,2,3.0,1,2,1,1,4,2,1.0,0,2,1,2,1.0
9909,211000.0,52,2,3.0,1,2,1,1,2,2,1.0,0,2,1,3,1.0
9910,79000.0,59,2,3.0,2,2,2,1,1,2,1.0,0,2,1,1,3.0
9911,13000.0,49,2,3.0,1,2,3,1,1,2,1.0,1,2,1,1,2.0
9912,121800.0,33,2,3.0,1,2,3,2,1,2,1.0,0,2,1,1,1.0
9913,197500.0,28,2,3.0,1,1,1,2,4,2,1.0,0,2,1,3,1.0
9914,48000.0,27,2,3.0,2,2,3,1,1,1,1.0,0,2,1,1,1.0
9915,64000.0,56,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,1.0
9916,202500.0,62,2,3.0,1,1,3,1,1,2,3.0,0,2,1,1,2.0
9917,55000.0,71,2,3.0,1,1,3,2,3,2,3.0,0,2,1,3,1.0
9918,76100.0,50,2,3.0,1,2,4,1,4,2,1.0,0,2,1,3,2.0
9919,67900.0,68,1,3.0,1,1,3,1,1,2,3.0,0,1,1,1,1.0
9920,120000.0,44,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,1.0
9921,51400.0,69,1,3.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
9922,22600.0,67,2,3.0,1,2,3,1,3,2,3.0,0,2,1,3,1.0
9923,82000.0,49,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
9924,27800.0,58,2,3.0,1,1,4,1,4,2,1.0,0,1,1,3,3.0
9925,160000.0,64,2,3.0,1,2,3,2,1,2,1.0,0,2,1,1,2.0
9926,135000.0,56,2,3.0,1,1,2,1,2,2,1.0,0,2,1,3,1.0
9927,46300.0,50,2,3.0,1,2,4,1,1,2,3.0,0,2,2,1,1.0
9928,30200.0,53,2,3.0,1,1,3,8,1,2,1.0,0,2,2,1,2.0
9929,153000.0,44,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,2.0
9930,26000.0,25,2,3.0,1,2,4,1,4,2,1.0,0,2,1,3,2.0
9931,112800.0,44,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,3.0
9932,15000.0,66,2,3.0,1,2,3,1,2,2,3.0,0,2,1,3,1.0
9933,75900.0,50,2,3.0,1,2,3,2,1,2,1.0,0,2,1,1,2.0
9934,60000.0,33,2,3.0,1,1,4,1,4,2,1.0,0,2,1,3,1.0
9935,57920.0,18,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
9936,55930.0,47,2,3.0,1,2,4,4,2,2,1.0,0,1,2,2,2.0
9937,65860.0,66,2,3.0,1,2,1,1,2,2,1.0,0,2,1,3,2.0
9938,170000.0,44,2,3.0,1,1,3,1,1,2,1.0,0,2,2,1,1.0
9939,40000.0,65,1,3.0,1,1,2,1,1,2,3.0,0,2,1,1,1.0
9940,101800.0,65,2,3.0,1,2,4,7,3,2,1.0,0,2,1,2,1.0
9941,16600.0,28,2,3.0,1,2,4,2,4,2,3.0,0,2,1,2,1.0
9942,7800.0,67,1,3.0,1,1,4,1,1,2,3.0,1,1,1,1,1.0
9943,52300.0,65,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
9944,84000.0,65,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
9945,151201.0,64,2,3.0,1,1,4,8,1,2,1.0,0,2,1,1,2.0
9946,25100.0,33,2,3.0,2,1,2,1,4,1,1.0,1,2,2,2,3.0
9947,94000.0,75,2,3.0,1,2,1,1,3,2,1.0,0,2,1,2,1.0
9948,70000.0,41,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,2.0
9949,47600.0,77,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
9950,55000.0,83,2,3.0,1,2,4,1,3,2,3.0,0,2,1,3,1.0
9951,106000.0,89,2,3.0,1,2,3,1,3,2,3.0,0,1,1,3,1.0
9952,101900.0,47,2,3.0,1,1,1,1,1,2,1.0,0,2,1,1,1.0
9953,93000.0,48,2,3.0,1,2,4,8,4,2,1.0,0,2,2,1,1.0
9954,25500.0,57,2,3.0,1,1,3,1,4,2,1.0,0,2,1,3,1.0
9955,16850.0,71,2,3.0,1,1,3,8,3,2,3.0,0,1,1,2,1.0
9956,35680.0,28,2,3.0,1,2,3,1,1,2,1.0,1,2,1,1,1.0
9957,50800.0,71,2,3.0,1,2,3,4,1,2,3.0,0,2,1,1,1.0
9958,92000.0,60,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
9959,20000.0,54,2,3.0,1,2,3,8,1,2,1.0,0,2,1,3,1.0
9960,30600.0,43,2,3.0,2,2,3,8,3,2,1.0,0,2,2,2,1.0
9961,74000.0,76,2,3.0,1,1,2,1,3,2,3.0,0,2,1,3,1.0
9962,29000.0,49,2,3.0,1,2,1,8,1,2,1.0,0,2,2,1,1.0
9963,120000.0,54,2,3.0,1,2,2,4,1,2,1.0,0,2,2,1,2.0
9964,51670.0,68,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
9965,85000.0,49,2,3.0,1,1,2,2,1,2,1.0,0,2,1,1,1.0
9966,15500.0,56,2,3.0,1,1,3,8,2,2,1.0,0,2,1,3,2.0
9967,96400.0,45,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,3.0
9968,110000.0,44,1,2.0,1,2,3,1,1,2,1.0,0,2,2,1,2.0
9969,50000.0,54,2,3.0,1,2,4,1,2,2,1.0,0,2,1,3,1.0
9970,105000.0,52,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,1.0
9971,77300.0,40,2,3.0,1,2,3,2,1,2,1.0,0,2,2,1,1.0
9972,22000.0,43,2,3.0,1,2,4,8,4,2,1.0,1,2,2,2,1.0
9973,271100.0,62,1,3.0,1,1,1,1,2,2,3.0,0,2,1,2,2.0
9974,41000.0,51,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
9975,50000.0,27,2,3.0,1,2,2,1,4,2,1.0,0,2,2,2,1.0
9976,41300.0,64,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,2.0
9977,9600.0,39,2,3.0,2,1,4,8,1,2,1.0,1,2,2,1,1.0
9978,111000.0,49,1,2.0,1,1,2,1,1,2,3.0,0,1,1,1,1.0
9979,145500.0,65,1,3.0,1,1,1,1,1,2,3.0,0,2,1,1,1.0
9980,129800.0,25,2,3.0,1,2,2,1,4,2,1.0,0,2,1,1,1.0
9981,83400.0,34,2,3.0,1,1,4,8,1,2,1.0,0,2,2,1,1.0
9982,40000.0,42,2,3.0,1,1,2,1,1,2,1.0,0,2,2,1,1.0
9983,60000.0,59,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
9984,25400.0,64,1,3.0,1,1,1,1,1,2,3.0,0,1,1,1,1.0
9985,61000.0,79,2,3.0,1,2,2,1,3,2,3.0,0,1,1,3,1.0
9986,29100.0,32,2,3.0,1,2,2,8,1,2,3.0,0,2,2,1,1.0
9987,106000.0,38,2,3.0,1,2,1,2,1,2,1.0,0,2,1,1,1.0
9988,49980.0,78,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
9989,122100.0,22,2,3.0,2,1,2,1,4,2,2.0,1,2,2,2,1.0
9990,78120.0,22,2,3.0,1,2,2,1,4,1,1.0,0,2,1,1,1.0
9991,3300.0,28,2,3.0,1,2,4,1,4,2,2.0,1,2,2,2,1.0
9992,155000.0,55,2,3.0,1,1,1,1,2,2,1.0,0,2,1,3,2.0
9993,194100.0,46,1,2.0,1,1,4,1,1,2,1.0,0,2,2,1,3.0
9994,65100.0,56,2,3.0,1,1,2,1,4,2,1.0,0,2,1,3,1.0
9995,88500.0,47,1,2.0,1,1,1,1,1,2,1.0,0,2,2,1,1.0
9996,126200.0,24,2,3.0,1,2,4,8,4,2,1.0,0,2,1,2,1.0
9997,130000.0,43,2,3.0,1,1,3,1,1,2,1.0,0,2,2,1,1.0
9998,15000.0,67,2,3.0,1,2,2,2,3,2,1.0,0,2,1,3,3.0
9999,15500.0,72,2,3.0,1,1,3,1,3,2,3.0,0,2,1,3,1.0
10000,2500.0,50,2,3.0,2,2,2,2,4,2,3.0,1,2,1,3,3.0
10001,152900.0,24,2,3.0,1,1,3,1,4,2,1.0,0,2,1,1,2.0
10002,98300.0,26,2,3.0,1,1,2,1,4,2,1.0,0,2,1,2,1.0
10003,90000.0,55,2,3.0,1,2,4,2,2,2,1.0,0,2,1,3,1.0
10004,76900.0,50,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
10005,96000.0,46,2,3.0,1,2,2,1,1,2,1.0,0,2,2,1,2.0
10006,26200.0,72,2,3.0,1,2,3,1,4,2,3.0,0,2,1,3,1.0
10007,40200.0,45,2,3.0,1,1,3,1,2,1,1.0,0,2,1,3,1.0
10008,9100.0,85,2,3.0,1,1,1,2,4,2,3.0,1,1,1,3,1.0
10009,40400.0,88,1,5.0,1,1,3,1,1,2,3.0,0,1,1,1,1.0
10010,125000.0,34,2,3.0,1,2,2,1,1,2,1.0,0,2,2,1,1.0
10011,30000.0,50,2,3.0,2,2,4,8,4,2,1.0,0,2,1,2,1.0
10012,125000.0,30,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
10013,141000.0,47,1,7.0,1,1,2,1,2,2,1.0,0,2,1,3,2.0
10014,82000.0,29,2,3.0,1,2,1,1,4,2,1.0,0,2,1,1,1.0
10015,35400.0,46,1,2.0,1,2,3,1,1,2,1.0,0,1,1,1,1.0
10016,12500.0,60,2,3.0,1,1,3,1,1,2,1.0,1,2,1,1,1.0
10017,122300.0,68,2,3.0,1,1,1,1,1,2,3.0,0,2,1,1,1.0
10018,113110.0,59,2,3.0,1,1,2,7,1,2,1.0,0,2,1,1,1.0
10019,80200.0,45,2,3.0,1,1,2,1,4,2,1.0,0,2,2,2,3.0
10020,229800.0,71,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,3.0
10021,21000.0,59,2,3.0,1,1,2,1,4,2,1.0,0,2,1,3,1.0
10022,56400.0,89,2,3.0,1,2,4,2,3,2,3.0,0,1,1,2,1.0
10023,93000.0,59,2,3.0,1,2,1,1,1,2,3.0,0,1,1,1,1.0
10024,209000.0,57,1,2.0,1,1,1,1,1,2,1.0,0,2,2,1,2.0
10025,340000.0,35,2,3.0,1,2,2,1,1,2,1.0,0,2,2,1,3.0
10026,30000.0,57,2,3.0,1,2,3,1,2,2,1.0,0,2,1,3,1.0
10027,68000.0,42,2,3.0,1,2,3,1,1,2,1.0,0,1,2,1,2.0
10028,12100.0,39,2,3.0,2,2,3,1,1,2,1.0,1,2,1,1,1.0
10029,70000.0,58,2,3.0,1,1,1,1,1,2,1.0,0,2,1,1,1.0
10030,115000.0,40,2,3.0,1,1,1,1,1,2,1.0,0,2,2,1,1.0
10031,32300.0,45,2,3.0,1,2,2,1,4,2,1.0,0,2,2,2,1.0
10032,379730.0,26,2,3.0,1,2,3,1,4,1,1.0,0,2,1,1,1.0
10033,406600.0,27,2,3.0,1,2,3,1,4,2,1.0,0,1,1,1,1.0
10034,112000.0,51,2,3.0,1,1,4,1,4,2,2.0,0,2,1,3,1.0
10035,58000.0,55,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,3.0
10036,162920.0,51,2,3.0,1,2,1,2,3,2,1.0,0,2,1,2,2.0
10037,23800.0,68,2,3.0,1,2,1,1,1,2,3.0,0,1,1,1,1.0
10038,56000.0,72,1,3.0,1,1,2,1,1,2,3.0,0,2,1,1,1.0
10039,150000.0,53,1,2.0,1,2,4,1,2,2,1.0,0,2,1,3,1.0
10040,67000.0,52,2,3.0,1,2,1,1,3,2,1.0,0,2,1,2,1.0
10041,73000.0,28,2,3.0,1,1,1,1,4,2,1.0,0,2,2,2,1.0
10042,45100.0,65,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
10043,66450.0,61,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,3.0
10044,80000.0,24,2,3.0,1,2,2,1,4,2,1.0,0,2,1,3,1.0
10045,81500.0,31,2,3.0,1,2,3,8,1,2,1.0,0,1,1,1,1.0
10046,63000.0,56,2,3.0,2,2,2,1,2,2,1.0,0,2,1,3,1.0
10047,45600.0,27,2,3.0,1,1,2,1,4,2,1.0,0,2,1,2,1.0
10048,111600.0,55,2,3.0,1,2,3,1,1,2,1.0,0,2,1,2,3.0
10049,129000.0,76,2,3.0,1,2,3,1,3,2,3.0,0,1,1,3,1.0
10050,115000.0,45,2,3.0,1,1,2,1,1,2,1.0,0,2,2,1,2.0
10051,81600.0,93,2,3.0,1,2,3,1,3,2,3.0,0,2,1,2,1.0
10052,81000.0,55,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,3.0
10053,36000.0,59,2,3.0,1,2,4,8,2,2,3.0,0,2,1,3,2.0
10054,18700.0,78,2,3.0,1,2,4,1,3,2,3.0,0,2,1,3,1.0
10055,75800.0,70,2,3.0,1,2,4,1,1,2,3.0,0,2,1,1,1.0
10056,78800.0,35,2,3.0,1,1,4,1,1,2,1.0,0,2,1,2,1.0
10057,62850.0,94,2,3.0,1,2,1,1,3,2,3.0,0,1,1,2,1.0
10058,23000.0,26,2,3.0,1,1,4,8,4,2,1.0,0,2,1,3,1.0
10059,5900.0,73,2,3.0,1,2,4,8,3,2,3.0,1,2,1,3,1.0
10060,132050.0,62,2,3.0,1,2,3,1,1,2,1.0,0,1,1,1,1.0
10061,51000.0,72,2,3.0,1,2,1,1,1,2,3.0,0,2,1,1,1.0
10062,28800.0,47,2,3.0,1,2,1,2,3,2,1.0,0,2,2,2,1.0
10063,20900.0,67,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
10064,181300.0,35,2,3.0,1,2,1,8,4,2,3.0,0,1,1,1,1.0
10065,121000.0,60,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
10066,116400.0,43,2,3.0,1,2,4,4,1,2,1.0,0,2,2,2,1.0
10067,41990.0,78,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
10068,60600.0,23,2,3.0,1,1,3,1,4,1,1.0,0,2,1,1,1.0
10069,22600.0,62,2,3.0,1,2,3,2,1,2,3.0,0,1,1,1,1.0
10070,68300.0,76,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
10071,71500.0,62,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
10072,42504.0,85,2,3.0,1,2,2,1,3,2,3.0,0,2,1,3,1.0
10073,70000.0,47,2,3.0,1,2,4,2,4,2,1.0,0,2,1,3,1.0
10074,15030.0,77,2,3.0,1,1,3,1,1,2,3.0,1,1,1,1,3.0
10075,76100.0,55,2,3.0,1,2,2,1,2,2,1.0,0,2,1,2,1.0
10076,22100.0,84,1,4.0,1,1,3,1,3,2,3.0,0,1,1,3,1.0
10077,84200.0,58,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
10078,9500.0,65,2,3.0,1,2,1,1,3,2,3.0,1,2,1,3,1.0
10079,94000.0,62,2,3.0,1,1,3,1,2,2,1.0,0,2,1,3,1.0
10080,228800.0,21,2,3.0,1,2,3,2,4,2,3.0,0,2,2,1,1.0
10081,100000.0,25,2,3.0,1,1,3,1,4,2,1.0,0,2,1,3,1.0
10082,22900.0,43,2,3.0,1,2,3,1,1,1,3.0,1,1,2,1,1.0
10083,21100.0,43,2,3.0,2,1,3,8,4,2,1.0,1,2,2,2,1.0
10084,25800.0,28,2,3.0,1,2,2,1,2,2,1.0,0,2,1,2,1.0
10085,105000.0,34,2,3.0,1,2,3,1,3,2,1.0,0,2,2,2,1.0
10086,90000.0,31,2,3.0,1,2,1,1,2,2,1.0,0,2,1,1,1.0
10087,104500.0,28,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
10088,289100.0,68,2,3.0,1,1,1,1,1,2,3.0,0,2,1,1,1.0
10089,91500.0,58,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
10090,92700.0,83,2,3.0,1,2,1,1,1,2,3.0,0,1,1,2,1.0
10091,138500.0,19,2,3.0,1,2,2,4,4,1,3.0,0,2,2,1,1.0
10092,23000.0,64,2,3.0,1,1,2,1,1,1,3.0,0,2,1,1,2.0
10093,44000.0,23,2,1.0,1,1,3,8,1,1,1.0,0,2,1,1,2.0
10094,76300.0,70,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
10095,70000.0,28,2,3.0,1,1,3,1,4,2,1.0,0,2,1,3,1.0
10096,250000.0,64,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,3.0
10097,196000.0,23,2,3.0,1,1,4,1,4,2,1.0,0,2,1,1,1.0
10098,285600.0,69,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
10099,147600.0,53,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,1.0
10100,15000.0,29,2,3.0,2,1,3,2,4,2,1.0,0,2,1,3,1.0
10101,53000.0,78,1,7.0,1,1,1,1,1,2,3.0,0,1,1,1,1.0
10102,163000.0,26,2,3.0,1,2,4,1,4,1,1.0,0,2,1,1,1.0
10103,87000.0,46,2,3.0,1,1,3,8,1,2,1.0,0,2,2,1,1.0
10104,93400.0,39,1,1.0,1,1,2,2,4,2,1.0,0,2,1,3,1.0
10105,123000.0,47,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
10106,35200.0,83,1,4.0,1,1,3,1,1,2,3.0,0,1,1,1,1.0
10107,16800.0,23,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,1.0
10108,187000.0,53,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
10109,60400.0,55,2,3.0,1,1,4,1,4,2,1.0,0,2,1,2,1.0
10110,70700.0,64,2,3.0,1,2,1,1,3,2,1.0,0,2,1,2,2.0
10111,50000.0,35,2,3.0,1,1,4,1,1,2,1.0,0,2,2,1,1.0
10112,56700.0,54,2,3.0,2,1,3,2,1,1,1.0,0,2,1,1,3.0
10113,210000.0,59,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,3.0
10114,173400.0,54,2,3.0,1,2,2,1,1,2,1.0,0,1,1,1,2.0
10115,142500.0,44,2,3.0,2,1,3,3,1,2,1.0,0,2,1,1,3.0
10116,148000.0,51,2,3.0,1,1,3,2,1,2,1.0,0,2,1,1,2.0
10117,47900.0,75,2,3.0,1,1,2,1,1,2,3.0,0,1,1,1,1.0
10118,277000.0,46,1,2.0,1,1,3,1,1,2,1.0,0,2,2,1,3.0
10119,14000.0,34,2,3.0,2,2,3,2,4,1,1.0,1,2,1,2,1.0
10120,39000.0,62,2,3.0,1,2,3,2,1,2,1.0,0,2,1,1,1.0
10121,39900.0,37,2,3.0,1,2,3,7,1,1,1.0,0,2,2,1,1.0
10122,119600.0,61,2,3.0,2,2,3,1,3,2,1.0,0,2,1,3,3.0
10123,37700.0,62,1,3.0,1,1,3,2,2,2,1.0,0,2,1,3,1.0
10124,200050.0,66,2,3.0,1,1,1,1,1,2,1.0,0,2,1,1,1.0
10125,34000.0,73,2,3.0,1,2,3,1,1,2,3.0,0,1,1,1,1.0
10126,116000.0,45,2,3.0,1,1,3,1,1,2,1.0,0,2,2,1,1.0
10127,108600.0,51,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
10128,62000.0,50,2,3.0,1,1,2,1,4,2,1.0,0,2,1,2,1.0
10129,190800.0,49,2,3.0,1,2,1,1,1,2,1.0,0,2,2,1,1.0
10130,29900.0,66,2,3.0,1,2,3,1,3,2,3.0,0,2,1,3,1.0
10131,66600.0,30,2,3.0,1,1,3,8,3,1,1.0,0,2,1,3,1.0
10132,150000.0,42,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,1.0
10133,90500.0,36,2,3.0,1,1,1,1,1,2,1.0,0,2,2,1,2.0
10134,100000.0,41,2,3.0,1,1,3,6,3,2,1.0,0,2,1,3,1.0
10135,17300.0,74,2,3.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
10136,73500.0,60,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,2.0
10137,250050.0,37,1,2.0,1,1,1,1,1,2,1.0,0,2,1,1,1.0
10138,88000.0,63,2,3.0,2,2,3,1,1,2,1.0,0,2,1,1,1.0
10139,79600.0,51,2,3.0,2,2,2,1,4,2,1.0,0,2,1,3,1.0
10140,95200.0,18,2,3.0,1,1,4,7,4,2,1.0,0,2,2,2,1.0
10141,44000.0,25,2,3.0,1,2,3,8,4,2,1.0,0,2,1,2,1.0
10142,14000.0,72,2,3.0,1,2,3,2,1,2,3.0,1,2,1,1,1.0
10143,503000.0,52,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
10144,10000.0,39,2,3.0,1,2,4,1,4,2,1.0,1,1,1,3,2.0
10145,137600.0,51,2,3.0,1,1,1,1,1,2,1.0,0,1,1,1,1.0
10146,83030.0,28,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
10147,17000.0,47,2,3.0,1,2,1,2,4,2,1.0,1,2,2,2,1.0
10148,40700.0,18,2,3.0,1,2,2,1,4,2,1.0,0,2,1,2,1.0
10149,24200.0,80,2,3.0,1,2,2,1,3,2,3.0,0,1,1,3,1.0
10150,12000.0,78,2,3.0,1,1,2,1,1,2,3.0,1,2,1,1,1.0
10151,251200.0,20,2,3.0,1,1,3,2,4,2,1.0,0,2,1,1,1.0
10152,86200.0,20,2,3.0,1,2,3,8,4,1,1.0,0,2,1,1,1.0
10153,125050.0,44,1,2.0,1,1,1,1,1,2,1.0,0,2,2,1,1.0
10154,392000.0,51,2,3.0,1,1,2,4,2,2,1.0,0,2,1,2,1.0
10155,34700.0,28,2,3.0,1,2,3,1,4,2,1.0,0,2,1,2,1.0
10156,70000.0,33,2,3.0,1,1,4,1,4,2,1.0,0,2,2,2,1.0
10157,91180.0,54,2,3.0,1,1,2,8,4,2,1.0,0,2,1,2,1.0
10158,88000.0,57,2,3.0,1,1,4,8,1,2,1.0,0,2,1,1,1.0
10159,60410.0,56,1,7.0,2,1,2,1,4,2,3.0,0,1,1,1,1.0
10160,27670.0,63,2,3.0,1,1,2,1,3,2,1.0,0,2,1,3,1.0
10161,111400.0,34,2,3.0,1,2,4,4,2,2,1.0,0,2,1,1,1.0
10162,48000.0,69,2,3.0,1,2,1,1,1,2,3.0,0,1,1,1,1.0
10163,90000.0,52,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
10164,81000.0,60,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,1.0
10165,37600.0,60,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
10166,20600.0,60,2,3.0,1,1,4,1,1,2,3.0,1,2,1,1,1.0
10167,135800.0,72,1,3.0,1,1,4,1,1,2,1.0,0,2,1,1,3.0
10168,42900.0,37,2,3.0,1,1,2,2,4,2,1.0,0,1,1,2,2.0
10169,17600.0,78,2,3.0,1,2,4,8,3,2,3.0,0,1,1,2,1.0
10170,36200.0,41,2,3.0,1,2,3,1,4,2,1.0,0,2,1,3,2.0
10171,270800.0,61,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,3.0
10172,55600.0,28,2,3.0,1,1,3,1,4,2,1.0,0,2,2,2,1.0
10173,45000.0,49,2,3.0,1,1,3,2,3,2,1.0,0,2,1,3,1.0
10174,34000.0,37,2,3.0,1,2,1,1,4,1,1.0,0,2,1,3,1.0
10175,76800.0,38,2,3.0,1,1,3,1,2,2,1.0,0,2,1,1,1.0
10176,112000.0,51,2,3.0,1,2,3,2,1,2,1.0,0,2,1,1,1.0
10177,74000.0,48,2,3.0,1,1,1,1,1,2,1.0,0,2,1,1,1.0
10178,72100.0,17,2,3.0,1,2,1,1,4,2,1.0,0,2,2,2,1.0
10179,28000.0,95,2,3.0,1,2,1,1,3,2,3.0,0,1,1,3,1.0
10180,516010.0,57,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
10181,204600.0,53,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,1.0
10182,15000.0,54,2,3.0,1,1,3,1,1,2,1.0,1,2,1,1,3.0
10183,96000.0,46,2,3.0,2,2,3,3,1,2,1.0,0,2,1,1,1.0
10184,23001.0,58,2,3.0,1,1,3,1,2,2,1.0,0,2,1,3,3.0
10185,10000.0,56,2,3.0,1,1,1,4,1,2,1.0,1,2,1,2,1.0
10186,120300.0,66,1,3.0,1,1,1,1,1,2,1.0,0,2,1,1,1.0
10187,503700.0,44,2,3.0,1,2,1,1,1,1,1.0,0,2,1,1,2.0
10188,9600.0,73,2,3.0,1,2,3,8,3,2,3.0,1,2,1,3,1.0
10189,130000.0,40,2,3.0,1,2,2,1,1,2,1.0,0,2,2,1,1.0
10190,108100.0,19,2,3.0,1,2,2,1,4,1,1.0,0,2,1,1,1.0
10191,29700.0,68,2,3.0,1,1,2,1,2,2,3.0,0,2,1,3,1.0
10192,139900.0,28,1,1.0,1,1,3,4,4,2,1.0,0,2,1,2,1.0
10193,159000.0,32,2,3.0,1,2,4,4,1,2,1.0,0,2,2,1,1.0
10194,66000.0,79,2,3.0,1,1,1,1,1,2,3.0,0,1,1,1,1.0
10195,818000.0,37,2,3.0,1,1,4,1,1,2,1.0,0,2,2,1,1.0
10196,27800.0,66,2,3.0,1,1,4,1,1,2,3.0,0,1,1,1,1.0
10197,110000.0,25,2,3.0,1,1,4,1,4,2,1.0,0,2,1,3,1.0
10198,59800.0,72,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
10199,980.0,37,1,1.0,1,2,4,1,2,1,3.0,1,2,1,3,1.0
10200,122000.0,29,2,3.0,1,1,1,1,1,2,1.0,0,2,2,1,1.0
10201,460200.0,32,2,3.0,1,2,3,1,4,2,1.0,0,2,1,1,1.0
10202,43000.0,57,2,3.0,1,1,2,1,2,2,1.0,0,1,1,3,1.0
10203,70900.0,45,2,3.0,1,2,4,1,4,2,1.0,0,2,2,2,1.0
10204,52020.0,69,1,3.0,1,1,4,1,1,2,3.0,0,2,1,1,1.0
10205,7800.0,43,2,3.0,2,1,2,1,3,2,2.0,1,2,2,2,1.0
10206,17000.0,64,1,3.0,1,2,1,1,2,2,1.0,0,2,1,3,3.0
10207,53800.0,44,2,3.0,2,2,3,1,1,2,1.0,0,2,2,1,3.0
10208,50000.0,32,2,3.0,1,2,2,1,2,2,1.0,0,2,2,2,1.0
10209,102850.0,60,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
10210,28000.0,59,1,2.0,1,1,3,5,3,2,1.0,0,2,1,3,1.0
